pitcher,pitcher_name,ball_angle,pitch_type,diff2,active_spin,vMove,hMove,Pitches,Whiff,Swing,Whiff_p,GB_p,FB_p,Velocity,RP_z,RP_x,VAA,release_angle_x,release_angle_z,Spin,bat_speed_diff,Zone_loc,EV,LA,Height
669212,"Morgan, Eli",46,FF,3.195233606,0.983378905,16.53323076923077,10.23,260,24,129,0.09230769230769231,0.21428571428571427,0.5952380952380952,92.19653846153847,5.662576923076923,-0.4385,-4.344134896055471,-1.3854721490923467,-1.5931445945679517,2252.1115384615387,0.6963293715983889,0.3076923076923077,88.32244897959184,31.3265306122449,70
669276,"Lee, Dylan",45,FF,2.799399239,0.991167996,19.088,7.869894736842105,285,28,145,0.09824561403508772,0.3018867924528302,0.4716981132075472,92.37789473684211,6.491684210526316,1.6972631578947368,-5.348136159786536,2.165159475154912,-3.062116819729785,2250.9119718309857,1.8409213499611154,0.23508771929824562,90.35925925925926,21.962962962962962,75
669302,"Gilbert, Logan",44,FF,3.43631681,0.959077862,16.177203842049092,7.051184631803629,937,87,450,0.09284951974386339,0.35638297872340424,0.39361702127659576,96.62347918890075,5.865250800426894,-1.0261579509071506,-4.813870401093169,-1.679908430991646,-2.5077248401292533,2034.435432230523,0.8702728529956231,0.19743863393810032,92.6345744680851,17.93617021276596,78
669308,"Reynolds, Sean",41,FF,4.809755201,0.977531438,17.869090909090907,9.336,110,17,48,0.15454545454545454,0.3,0.4,96.87545454545455,6.585,-1.272909090909091,-4.932423253161983,-2.3720586541815813,-2.9162627140056387,2443.5454545454545,-1.7503208584928645,0.2545454545454545,85.66666666666667,25.77777777777778,80
669330,"Wells, Tyler",50,FF,5.813040717,0.911344785,19.01258426966292,4.700224719101124,89,10,51,0.11235955056179775,0.2,0.45,92.54719101123595,6.8747191011235955,-1.2050561797752808,-5.25520005996949,-1.8493024350889444,-2.9758227590172477,2377.123595505618,2.020460967753954,0.2247191011235955,94.465,23.85,80
669358,"Baz, Shane",38,FF,4.407430814,0.965360824,17.53121107266436,10.225121107266435,578,64,290,0.11072664359861592,0.27450980392156865,0.5392156862745098,95.64411764705882,5.802179930795848,-1.5097404844290658,-4.349541923746208,-2.413961517710151,-2.119089148727026,2418.59169550173,0.5145946649084344,0.2820069204152249,92.7392156862745,26.69607843137255,74
669373,"Skubal, Tarik",48,FF,8.623249489,0.951994203,16.2543949044586,6.488152866242038,942,137,498,0.1454352441613588,0.381294964028777,0.4028776978417266,96.84861995753715,6.221316348195329,1.589755838641189,-4.90073224485614,2.0915835557749207,-2.623457638591898,2225.8755364806866,-1.0407365839091962,0.23248407643312102,87.42025316455697,17.848101265822784,75
669387,"Mlodzinski, Carmen",26,FF,5.399202817,0.897008419,13.4,9.721739130434782,345,41,161,0.11884057971014493,0.4583333333333333,0.4166666666666667,96.18057971014493,5.243478260869566,-2.551072463768116,-4.127030135667882,-3.507732609442054,-1.2922359037690136,2288.96231884058,-0.1219950610421491,0.2289855072463768,89.56041666666667,12.3125,74
669422,"Sauer, Matt",45,FF,5.662316238,0.939647314,16.28108108108108,6.66,148,7,71,0.0472972972972973,0.3076923076923077,0.46153846153846156,95.05675675675676,5.993513513513514,-1.624189189189189,-5.020367126399501,-2.4355379097127203,-2.573845488940702,2131.7567567567567,0.8168291389003104,0.17567567567567569,92.48846153846154,20.03846153846154,76
669432,"Rogers, Trevor",23,FF,8.844298461,0.902777624,14.829830508474577,11.842542372881356,708,81,346,0.11440677966101695,0.19607843137254902,0.5882352941176471,91.9066384180791,5.78024011299435,2.485310734463277,-4.777528179081598,3.7040133236279495,-1.633573049720493,2431.6991525423728,-0.33591589291395607,0.24858757062146894,92.1843137254902,29.392156862745097,77
669438,"Englert, Mason",33,FF,3.235180423,0.970601378,15.389387755102042,10.28204081632653,98,4,53,0.04081632653061224,0.17391304347826086,0.5652173913043478,92.78571428571429,5.715612244897959,-1.836938775510204,-4.791184443281199,-3.026014486837067,-1.871288396524067,2195.591836734694,3.0881470064907472,0.1326530612244898,92.56086956521739,24.869565217391305,76
669456,"Bieber, Shane",42,FF,1.970954295,0.954328527,17.542608695652174,10.551304347826088,69,5,30,0.07246376811594203,0.4444444444444444,0.1111111111111111,91.96666666666667,5.76,-1.5366666666666666,-4.770262611138014,-2.45641191366194,-2.1576931216490505,2303.8115942028985,NA,0.10144927536231885,91.95555555555556,7.111111111111111,75
669461,"Liberatore, Matthew",45,FF,3.213896086,0.951695382,16.2809375,7.030625000000001,384,32,169,0.08333333333333333,0.3275862068965517,0.5,94.73854166666666,6.48515625,0.6461979166666667,-5.166829699926051,1.0931611685241212,-2.6823874163674266,2115.1614583333335,-0.11875021515104292,0.22395833333333334,90.66896551724138,20.482758620689655,76
669467,"Pallante, Andre",59,FF,4.813555015,0.710639305,9.468230535894843,0.09051567239635995,989,75,464,0.07583417593528817,0.7219251336898396,0.13368983957219252,94.49251769464105,6.0101718907987864,-1.7899696663296258,-6.07403770888201,-2.1887549366988526,-2.3982636471498475,2246.246963562753,0.5216596582114443,0.14256825075834176,89.55271739130434,-5.6521739130434785,72
669620,"Basso, Brady",56,FF,7.392292567,0.855126806,15.77487804878049,2.439512195121951,164,14,85,0.08536585365853659,0.4117647058823529,0.4117647058823529,92.15548780487805,6.5876829268292685,2.294512195121951,-5.735223129147694,2.5038108182020977,-2.869264662602265,2317.451219512195,0.8205707921440971,0.1951219512195122,91.06176470588235,14.852941176470589,74
669674,"Long, Sam",56,FF,7.409652673,0.901734337,16.982666666666667,5.3071111111111104,270,32,143,0.11851851851851852,0.4,0.42,94.27925925925926,5.975555555555555,1.499,-4.893230749060781,2.081529741620892,-2.4832571871557834,2345.5592592592593,1.4926396260590067,0.1962962962962963,90.11636363636363,14.563636363636364,73
669711,"Weissert, Greg",16,FF,8.69024308,0.761024715,13.115897435897438,8.302564102564101,234,29,145,0.12393162393162394,0.2826086956521739,0.5,93.86068376068376,5.161581196581197,-3.329188034188034,-4.296330728279844,-4.165080199007091,-1.1506489614447284,2295.4188034188032,-1.4555515795441007,0.23504273504273504,85.7195652173913,21.02173913043478,74
669713,"Wesneski, Hayden",50,FF,2.138079367,0.828200704,12.465612244897958,4.8064285714285715,392,26,189,0.0663265306122449,0.4845360824742268,0.27835051546391754,94.57142857142857,5.968112244897959,-1.1991326530612245,-5.297410905860014,-1.778019021602282,-2.150989025063788,2114.762755102041,-0.052346625517571764,0.18112244897959184,90.07938144329897,6.278350515463917,75
669721,"Daniel, Davis",49,FF,0.34023272,0.959816128,16.910655737704918,7.38295081967213,244,16,109,0.06557377049180328,0.37777777777777777,0.3111111111111111,91.54098360655738,5.573319672131148,-1.4136475409836065,-4.642414347278446,-2.169240623618904,-1.8583691571280283,2121.5409836065573,0.3650399621556662,0.19262295081967212,90.24888888888889,15.488888888888889,73
669724,"Hanifee, Brenan",33,FF,7.605203782,0.962391412,12.582857142857142,11.76,63,14,39,0.2222222222222222,0.125,0.375,95.64603174603175,5.527460317460317,-2.544920634920635,-4.579611272588608,-3.5088479714802645,-1.539358754265837,2068.2380952380954,0.7981765430902058,0.2698412698412698,95.42222222222222,21.22222222222222,77
669854,"Blanco, Ronel",46,FF,3.472877883,0.98647044,18.537099526066353,7.272341232227489,1055,88,458,0.08341232227488152,0.25675675675675674,0.527027027027027,93.44919431279621,6.171554502369668,-0.8813649289099527,-4.7749248208206785,-1.551752314116815,-2.4927808460128476,2228.3317535545025,-0.08209004217570989,0.22464454976303316,92.23175675675675,24.56081081081081,75
669923,"Kirby, George",37,FF,4.338289359,0.938461212,15.800794438927507,9.348917576961272,1007,178,612,0.17676266137040714,0.2543352601156069,0.5375722543352601,96.00863952333664,5.921380337636545,-1.7407646474677259,-4.343290066096706,-2.787358667557261,-1.8884287389692789,2231.0537313432837,-0.8804184115886742,0.29493545183714004,90.08439306358382,25.63005780346821,76
669952,"White, Mitch",41,FF,4.102213161,0.775948308,15.789,4.35975,160,14,83,0.0875,0.37037037037037035,0.37037037037037035,93.935625,6.0689375,-1.568,-4.958025081027212,-1.9777396425962985,-2.257508454266896,2255.275,-2.679871678725347,0.28125,89.02592592592593,11.296296296296296,75
670036,"Festa, Matt",28,FF,20.00091934,0.628702968,12.068129032258065,0.983225806451613,155,26,90,0.16774193548387098,0.20833333333333334,0.5416666666666666,91.81612903225806,4.7703870967741935,-2.3076129032258064,-4.045788348391226,-2.7155163790653916,-0.4755741607711408,2448.0451612903225,0.6390356012264644,0.2709677419354839,84.54166666666667,31.375,73
670046,"Rosenberg, Kenny",47,FF,4.482146231,0.988240003,17.64551020408163,8.628979591836735,196,16,84,0.08163265306122448,0.23076923076923078,0.48717948717948717,90.23724489795919,6.079948979591837,1.6770918367346939,-5.5859756863097445,2.7369268094803,-2.763726601632622,2189.362244897959,1.602151052572143,0.1377551020408163,92.18974358974359,26.512820512820515,73
670102,"Francis, Bowden",40,FF,7.378926296,0.886660903,17.8689,6.006600000000001,800,88,476,0.11,0.23353293413173654,0.5449101796407185,92.878875,5.8994875,-2.14965,-4.6848021885916475,-2.8742037252792874,-2.232159410914763,2362.29875,1.3547864240303598,0.24,90.94131736526946,26.592814371257486,77
670124,"Oller, Adam",39,FF,0.198396085,0.990997503,16.611945205479454,12.346520547945207,365,26,169,0.07123287671232877,0.2777777777777778,0.5277777777777778,93.73232876712329,5.8038630136986304,-2.7625753424657535,-4.677089698775477,-3.7165790069276112,-2.079669746448137,2179.5835616438358,0.7609833054703083,0.18904109589041096,91.94647887323944,25.6056338028169,76
670167,"Schreiber, John",9,FF,6.206324013,0.809821491,8.611506849315068,11.495890410958904,219,17,85,0.0776255707762557,0.34782608695652173,0.34782608695652173,92.86484018264841,4.385616438356164,-2.4807762557077626,-4.026590848616081,-3.7609095084723254,0.015381122295525147,2108.041095890411,-2.845061082948742,0.1461187214611872,88.216,16.64,74
670174,"Winckowski, Josh",51,FF,3.793182537,0.820277411,14.662857142857142,5.687619047619048,63,9,31,0.14285714285714285,0.4444444444444444,0.1111111111111111,95.06825396825397,6.0980952380952385,-1.4714285714285715,-4.245034534886858,-1.9612191548760642,-1.5112792288082915,2140.3174603174602,-1.8074009050295023,0.2222222222222222,87.46666666666667,5.222222222222222,76
670241,"Vines, Darius",45,FF,3.234989121,0.955874369,17.846597938144328,8.611546391752578,97,1,46,0.010309278350515464,0.34782608695652173,0.391304347826087,90.848453608247425,6.005979381443299,-0.9581443298969072,-5.04971692508939,-1.8080553651924482,-2.333990696802607,2225.814432989691,2.0233166338514397,0.2268041237113402,93.35217391304347,18.17391304347826,73
670280,"Bednar, David",41,FF,4.43848356,0.973973477,18.222464788732395,7.646619718309859,568,77,320,0.13556338028169015,0.24528301886792453,0.5188679245283019,97.23204225352113,5.981232394366197,-1.7795950704225352,-4.321916516659772,-2.7694905426767433,-2.416570719517373,2467.943661971831,0.6206083560302353,0.2658450704225352,89.8877358490566,26.641509433962263,72
670766,"McCaughan, Darren",30,FF,6.298547747,0.855214729,14.513956834532372,8.076258992805755,139,11,61,0.07913669064748201,0.20689655172413793,0.5862068965517241,89.43237410071943,5.346690647482014,-2.485539568345324,-4.4463022610665615,-3.0043174131526893,-0.9785605045297762,2147.223021582734,-0.12115043111270332,0.2302158273381295,89.26896551724138,26.551724137931036,73
670810,"Gillaspie, Logan",50,FF,3.323056486,0.933492399,16.761126760563382,7.269295774647887,71,8,36,0.11267605633802817,0.2,0.4,94.79859154929578,6.100704225352112,-0.4142253521126761,-5.013333845453366,-1.2394924771293208,-2.591119851666712,2234.521126760563,-0.23556771382073946,0.19718309859154928,83.22,21,74
670871,"Zuñiga, Guillo",25,FF,8.115372426,0.839087702,13.321363636363635,9.14318181818182,88,8,46,0.09090909090909091,0.23809523809523808,0.42857142857142855,96.93977272727273,5.887840909090909,-2.0198863636363638,-5.064794638398543,-3.1045270184093674,-2.2741668444246823,2286.556818181818,1.2779286456643173,0.19318181818181818,88.43809523809524,20.666666666666668,77
670950,"Richards, Trevor",52,FF,0.74505901,0.991155264,19.717158469945353,7.2128961748633875,549,39,263,0.07103825136612021,0.29069767441860467,0.47674418604651164,92.291985428051,6.29264116575592,-2.133661202185792,-5.011932512613887,-2.931825735591135,-2.8159537665205483,2248.7425925925927,-0.606574556277625,0.20036429872495445,92.48953488372094,22.267441860465116,74
670970,"Morejon, Adrian",43,FF,6.961299667,0.892868085,16.374939759036145,6.289638554216867,249,35,140,0.14056224899598393,0.2702702702702703,0.43243243243243246,96.87871485943775,5.919799196787149,2.101807228915663,-4.337439794659801,2.8445343587118144,-2.082132535771533,2486.871485943775,-1.0605149430545202,0.26104417670682734,90.45405405405405,20.486486486486488,71
670990,"Ramírez, Yohan",26,FF,10.2387999,0.844957251,13.605581395348839,10.54139534883721,129,14,68,0.10852713178294573,0.44,0.4,94.81472868217054,5.05046511627907,-2.5534883720930233,-4.275302667883505,-3.838711271492739,-1.3071779829319878,2337.6434108527133,-1.6417474537894992,0.12403100775193798,83.168,13.12,76
671096,"Abbott, Andrew",45,FF,1.05620814,0.957337609,16.262257806244996,8.916989591673339,1249,113,583,0.09047237790232186,0.38967136150234744,0.3615023474178404,92.7863090472378,5.831056845476381,1.6974859887910327,-4.825848505906812,2.2275297146112174,-2.0971973045357304,2254.052842273819,-0.37724174789865705,0.19295436349079265,90.81509433962265,14.599056603773585,72
671106,"Allen, Logan",45,FF,5.5067039,0.921411521,15.440248138957816,8.521191066997519,806,53,361,0.06575682382133995,0.46153846153846156,0.2948717948717949,91.19863523573201,5.393349875930521,1.7763399503722084,-4.6177946000323065,2.534248529547247,-1.550995617214314,2118.509316770186,0.23879958038963386,0.19478908188585609,90.70384615384616,11.435897435897436,72
671111,"Peralta, Sammy",12,FF,6.198804304,0.934863064,6.869312977099236,14.536488549618321,131,6,59,0.04580152671755725,0.5806451612903226,0.1935483870967742,88.73129770992367,4.797709923664122,2.6316030534351147,-4.967433760661223,4.1302853917738975,-0.04446058824233657,2156.0992366412215,0.2611197566997985,0.183206106870229,89.8225806451613,4.838709677419355,74
671212,"Boyle, Joe",48,FF,6.393171125,0.801074759,16.445473684210526,4.4629473684210526,570,57,225,0.1,0.3246753246753247,0.36363636363636365,97.71842105263158,6.233684210526316,-0.8566842105263158,-5.037620038630235,-1.3398728797670147,-2.8749613793236932,2505.998245614035,0.38936987324237826,0.1649122807017544,90.72597402597403,17.636363636363637,79
671305,"Otañez, Michel",32,FF,5.924269543,0.914608277,16.60323886639676,9.852631578947369,247,47,120,0.1902834008097166,0.2,0.5,97.95344129554655,5.564615384615385,-2.471012145748988,-4.187102816275255,-3.845449867132409,-2.0666539606822982,2442.6666666666665,-0.5350394638529241,0.2145748987854251,85.64,26.65,76
671345,"Foley, Jason",31,FF,5.729591667,0.931242116,12.817297297297298,12.116756756756756,74,16,41,0.21621621621621623,0.2,0.8,97.22567567567567,5.693108108108108,-1.7767567567567568,-4.216527726018491,-2.566156615639317,-1.3804912511006746,2194.6805555555557,-1.310811127842948,0.33783783783783783,93.49,24.8,76
671737,"Bradley, Taj",54,FF,3.376195504,0.947599712,18.708087774294672,5.710344827586207,957,112,534,0.11703239289446186,0.26785714285714285,0.4583333333333333,96.35141065830722,6.115851619644723,-1.4429258098223616,-4.4489837134153305,-2.034972741476254,-2.5115010590088453,2304.2309299895505,-0.20986809420019556,0.24033437826541273,92.4720238095238,22.125,74
671922,"Smith, Cade",37,FF,4.620835264,0.953079449,16.045161290322582,8.51181141439206,806,130,427,0.16129032258064516,0.39090909090909093,0.32727272727272727,95.99764267990075,5.787084367245657,-2.5789205955334986,-4.539007593421118,-3.3957457868664522,-2.1325940830011776,2280.0012453300124,-2.134080828967609,0.271712158808933,91.45234375,15.844961240310077,77
672282,"Detmers, Reid",45,FF,2.415798984,0.989915874,17.67654320987654,8.80477366255144,729,91,360,0.12482853223593965,0.3118279569892473,0.4838709677419355,93.78189300411523,6.096145404663923,1.4511522633744856,-4.727249673681127,2.1192507702902836,-2.3424801138507507,2124.5515818431913,0.08916619344873018,0.22496570644718794,91.47096774193548,22.258064516129032,74
672335,"Pérez, Cionel",37,FF,8.768815688,0.839558961,14.524593301435406,6.314066985645933,209,20,98,0.09569377990430622,0.5789473684210527,0.2894736842105263,96.52105263157895,5.5482775119617225,1.471866028708134,-4.525743622102047,2.269763597298402,-1.9290729829232267,2133.7607655502393,-1.452738032100961,0.18181818181818182,86.81842105263158,9.421052631578947,72
672391,"Ort, Kaleb",44,FF,0.49660546,0.975347641,19.0935960591133,6.529655172413793,203,27,107,0.1330049261083744,0.30303030303030304,0.45454545454545453,97.52266009852217,5.900394088669951,-2.5155172413793103,-4.399566705271744,-3.208749557717621,-2.652886431636794,2436.9655172413795,-0.5215267410970302,0.20689655172413793,89.48181818181818,24.78787878787879,76
